1	1239.4
3	21597.199999999997
1	9233.800000000001
2	4909.1
3	40816.4
2	40714.1
1	1485.4
3	4516.4
3	43981.1
1	7626.999999999999
2	21593.899999999998
3	2166.8
4	124384.4
4	948.9999999999999
3	18538.1
1	7875.4
1	81823.0
2	2269.1
4	1397.3999999999999
3	190.1
1	63.4
4	122621.2
1	788.2
2	3912.5
2	21666.499999999996
